mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
123.2009,38.06909691,-1.094797571,0.249967629,124.2527,35.77863948,-1.027593981,0.284714755,124.6717,32.86642845,-0.939303843,0.288470275,9.16241158,9.168916014,9.175662471,193,188,183,0.995291633,0.995247816,0.985763932,1449.256139,1280.111043,1
140.0861,35.84272432,-0.590281015,-0.236475868,139.4876,33.87789023,-0.46129966,-0.332777844,135.4352,31.27676455,-0.053795182,-0.583633862,9.175870029,9.17910841,9.181507586,171,166,164,0.995827803,0.988206703,0.976683919,1284.700887,1147.711446,1
113.0747,18.81011217,0.889505176,0.692701598,113.6063,18.22498561,0.811916622,0.716012217,112.5583,17.23709375,0.792289507,0.755308813,9.19681795,9.197780971,9.198914627,143,134,128,0.987000981,0.98200099,0.957800465,353.8203199,332.1501003,0
122.7804,18.22579424,2.182270456,0.426420582,123.7124,18.65747266,2.4185758,0.468945873,124.628,18.18828788,2.459485881,0.467165725,9.199362696,9.199024828,9.19974514,181,187,182,0.988274303,0.991870005,0.983512128,332.1795758,348.1012862,0
126.1002,27.62394179,-0.244208748,0.202482548,124.6038,25.59827388,-0.242074083,0.273822537,123.8935,24.27489563,-0.209515906,0.218109108,9.186152724,9.189229203,9.191073558,167,149,147,0.99092637,0.991704496,0.980367657,763.08216,655.2716256,1
131.3168,19.47729544,0.605713676,0.677493969,129.9518,18.01231459,0.661382202,0.731292052,131.3111,17.09242864,0.636946928,0.720581153,9.199578298,9.200957867,9.202054688,143,132,124,0.98776133,0.989618446,0.979186299,379.3650378,324.4434768,0
127.2294,23.11058579,0.726569134,0.195315882,132.1558,20.86862541,0.96912599,0.223117963,136.5937,19.78327122,1.065988399,0.082062232,9.193690551,9.197810363,9.199737746,169,160,162,0.973467545,0.981356484,0.930988042,534.0991756,435.4995264,0
123.9299,17.69915778,3.582919547,0.869098483,125.2155,18.19878732,3.681250246,0.893645224,126.2906,17.83605763,3.824964678,0.946747341,9.200378418,9.200034952,9.2006296,172,177,177,0.985461821,0.992268471,0.980001465,313.260186,331.1958598,0
152.6979,20.50288847,1.038835294,-0.251557024,150.0803,20.51963089,1.217738841,-0.258876359,152.6198,19.92048313,1.505020072,-0.280646138,9.201100386,9.200741419,9.201591318,157,162,164,0.990640283,0.993517655,0.984888906,420.3684356,421.0552519,0
139.2004,42.16655594,-1.223034794,0.167868026,135.9076,38.79885903,-1.148977862,0.172560455,131.7293,34.63602202,-0.966504488,0.179545756,9.16396812,9.169220043,9.175499488,184,181,191,0.994090678,0.990188394,0.974792684,1778.01844,1505.351462,1
130.8239,18.3239485,0.424966768,-0.559583156,129.2822,17.03805045,0.55380571,-0.63504447,128.1355,14.74956744,0.901438184,-0.762474252,9.200145542,9.201306322,9.203451743,157,151,127,0.986384538,0.964420225,0.924822081,335.7670888,290.2951632,1
207.1608,26.93530292,1.318232596,-1.049031201,198.1344,26.53779449,1.687507324,-1.117307957,190.1031,25.50832551,1.98526433,-1.179550595,9.201370598,9.200757038,9.200683912,160,166,162,0.988483626,0.966703471,0.924651333,725.5105434,704.2545366,1
182.0524,36.20881735,-0.769916362,0.327638419,179.9363,34.86897822,-0.759166838,0.29457474,183.1919,32.47638025,-0.737031577,0.24131015,9.190705029,9.191660197,9.19466347,172,169,160,0.997970252,0.996402239,0.990774895,1311.078454,1215.845642,1
148.7906,21.64881409,-0.268989278,0.108735148,149.9941,20.44779854,-0.298281651,0.091639227,150.7056,19.17895014,-0.193544526,0.033356181,9.199707303,9.201007132,9.202190507,142,130,124,0.988249221,0.988112906,0.96793932,468.6711516,418.1124652,0
176.6418,31.04175724,1.555473316,-1.486438166,161.6253,23.97024614,1.396170721,-1.426097453,125.5533,13.30244185,0.392277848,-0.845369252,9.193047619,9.198336718,9.20451926,154,120,78,0.972982106,0.832214249,0.733151755,963.5906928,574.5726999,0
112.2846,39.30177608,-0.131057885,0.045447395,110.3264,39.49367118,-0.119640611,0.022274488,110.0701,39.00667104,-0.101212373,-0.005708127,9.145082399,9.141576854,9.1427035,255,254,255,0.997227494,0.997265444,0.995259605,1544.629603,1559.750063,1
131.5734,23.26152644,3.196510952,0.305599584,129.4509,22.1654323,4.198863538,0.505656466,126.6731,19.58124706,4.96597152,0.568310899,9.19453684,9.195657669,9.198416005,209,206,192,0.991841364,0.975475488,0.951640832,541.0986124,491.3063892,1
139.0569,29.56369839,-0.043302293,-0.051211796,138.5921,28.32836595,-0.014157307,0.021154166,136.9978,26.59149479,0.034316202,0.092849644,9.187105009,9.189019841,9.191247208,191,188,180,0.994672212,0.993730435,0.987303748,874.0122624,802.4963176,0
191.525,9.299321212,26.30459107,-3.788320284,189.3222,9.047805654,26.0047607,-3.761658919,186.7881,9.039690171,25.25213573,-3.664844783,9.209071356,9.209113392,9.209083043,122,116,117,0.947466256,0.964879691,0.94795782,86.477375,81.86278716,0
126.7171,43.28405789,-0.277912556,0.290734977,127.2306,42.35081373,-0.247229629,0.256166801,126.7548,40.94014017,-0.194272181,0.203248251,9.150387589,9.153273524,9.156338222,245,236,229,0.996670511,0.997058148,0.991866036,1873.509668,1793.591424,1
118.7967,16.96630688,4.721038411,0.920707345,119.8477,17.67072451,4.762596352,0.891120627,121.1169,17.21707973,5.25485872,0.904974069,9.200375139,9.1997007,9.200441895,186,196,198,0.985649316,0.991610605,0.980065129,287.8555691,312.2545047,0
120.0402,13.04115731,3.102440669,1.471116955,128.8214,10.36715496,4.226534903,1.369732434,139.9539,11.44148482,0.490564378,0.112014213,9.204694696,9.207199194,9.206996137,122,117,110,0.77115875,0.754739512,0.279194923,170.071784,107.477902,0
145.6778,35.67696157,-0.500585465,-0.524663394,142.3161,34.43471767,-0.454870124,-0.488285245,143.0182,32.60508041,-0.372679444,-0.455433792,9.178051069,9.178936307,9.182672569,216,207,202,0.992183223,0.994872489,0.983305665,1272.845587,1185.749781,1
134.3522,23.38149172,-0.288742303,0.163082278,133.5396,21.29522087,-0.214006289,0.227364869,132.0437,19.73260729,-0.04008072,0.286240177,9.195128994,9.197630605,9.199213419,152,144,146,0.98993151,0.992162191,0.980467663,546.6941552,453.4864318,0
131.8,30.34524345,-0.299701989,-0.337681686,132.3971,28.13251165,-0.338196291,-0.231808503,132.013,25.65191671,-0.3253196,-0.144785027,9.182391248,9.186884716,9.190940162,171,162,157,0.995083045,0.993541186,0.985965249,920.8338,791.4382116,0
101.2338,15.50962081,1.190705198,0.490963382,102.1964,15.85030684,1.255599171,0.53172718,103.6485,15.46603853,1.352658264,0.56369928,9.198725361,9.198461504,9.199360785,139,139,136,0.984088896,0.991746505,0.977656167,240.5483376,251.232227,0
159.0368,46.4259329,-0.352469455,-0.369890153,157.3876,44.1746394,-0.297033822,-0.391057112,153.4744,41.49505928,-0.246840418,-0.398230264,9.16386169,9.167460337,9.170695294,241,246,244,0.995998938,0.99476709,0.985957866,2155.367246,1951.398766,1
125.369,32.99971574,-0.493494098,0.064658802,125.1219,30.58022303,-0.431819883,0.168995893,124.3176,26.89765288,-0.345913046,0.266045996,9.174831662,9.180121076,9.18691742,191,185,166,0.994873799,0.991871565,0.982837693,1088.981239,935.1500404,0
147.0045,36.39584152,-0.246878206,-0.294047879,144.0302,34.93503239,-0.292779783,-0.246178973,140.3575,32.17592724,-0.300306244,-0.166637957,9.177879758,9.179395438,9.183011152,214,205,196,0.994455642,0.994305692,0.985938266,1324.65728,1220.456488,0
123.699,34.53265989,-0.860375055,0.200281828,124.0997,31.3935624,-0.855765921,0.24133067,124.534,28.32043863,-0.864233879,0.212896242,9.171008382,9.178278558,9.184433241,177,162,151,0.996165284,0.995415945,0.989764218,1192.504599,985.5557599,1
94.6353,45.49086605,0.073250862,1.184226341,95.3976,43.57880809,0.290533296,1.258980156,96.9106,40.05349682,0.478118725,1.311143341,9.107688518,9.118142296,9.134694474,191,189,185,0.98669948,0.987688718,0.973639237,2069.418894,1899.112514,0
150.1065,18.82907214,-0.202797801,0.055481952,152.0207,17.99933531,-0.188472302,0.061590564,153.3844,17.1821546,-0.109059805,0.029333064,9.202431734,9.203300771,9.204033832,129,121,118,0.985945106,0.989279445,0.968232099,354.5339578,323.9760715,0
116.6283,14.39064763,1.610680754,0.870597941,116.6724,13.85959156,1.711294241,0.865822692,117.0348,13.60595417,1.912532092,0.914129745,9.202923475,9.203459054,9.203757913,104,97,103,0.98822453,0.984959975,0.972879406,207.0907391,192.0882782,0
132.1325,45.80534405,-0.641892609,-0.378935553,127.1276,42.9006727,-0.581845004,-0.377866942,123.4854,41.93519509,-0.500154295,-0.396827492,9.143590813,9.147346636,9.146166401,222,210,210,0.994708594,0.996668517,0.989395257,2098.129544,1840.467718,1
171.9226,13.21940276,2.215691704,-1.269192802,172.0327,14.15870159,2.297308804,-1.294310579,171.758,13.8739409,2.252950184,-1.272360584,9.207270191,9.206809142,9.206944227,114,116,117,0.985644884,0.987593092,0.9813632,174.7526092,200.4688307,0
95.6987,16.80634756,1.973342744,1.257788107,98.674,15.09971271,2.591721656,1.382799138,100.4402,13.59831695,3.266081591,1.483108933,9.195747659,9.199257501,9.201651033,126,123,121,0.990831885,0.991352253,0.98298513,282.4533183,228.001324,0
152.1265,33.35716861,-0.704540101,-0.797697986,151.2375,32.83539392,-0.709784081,-0.798968338,150.3849,31.69885411,-0.687684062,-0.792988588,9.184317953,9.184855059,9.186394225,168,162,160,0.995839236,0.996383019,0.993956953,1112.700698,1078.163094,0
157.9741,43.58164555,-0.153457874,-0.353033112,157.1278,41.4483132,-0.042132696,-0.406064494,154.496,39.06812747,0.049709006,-0.448229042,9.169115312,9.17259857,9.175662302,243,236,237,0.99628355,0.995987108,0.988908252,1899.359829,1717.962667,1
152.3513,37.04787562,-0.327792851,-0.480446779,153.0841,33.07533866,-0.159355224,-0.519527915,150.6628,30.1375861,0.188419227,-0.617080323,9.178570327,9.185456669,9.18896086,211,202,201,0.992946394,0.988970914,0.9730458,1372.545088,1093.978027,1
120.9171,16.7795479,2.839533948,1.528137406,129.6164,13.24212411,4.311258491,1.591690181,141.1049,12.44668213,1.63620859,0.426774161,9.201247732,9.205348839,9.206476634,141,130,121,0.848007316,0.751707339,0.389620006,281.5532276,175.353851,0
139.3315,41.05849495,-0.426791803,-0.444406209,137.0304,39.18921122,-0.40861494,-0.444820848,132.054,36.60876513,-0.369707616,-0.453256905,9.1626341,9.165610909,9.168445304,212,200,200,0.996481599,0.995374122,0.98765496,1685.800008,1535.794276,1
116.9911,41.8078177,-0.032729535,0.238388502,115.7055,41.18052416,-0.096237995,0.16162673,114.4334,39.65985079,-0.0923495,0.031149259,9.143648344,9.143584842,9.146056227,228,221,221,0.995302048,0.994407035,0.986599598,1747.893621,1695.83557,1
129.0352,37.8244466,-0.348663192,0.449291513,128.2155,37.87994271,-0.266278898,0.475377209,127.5683,36.35437436,-0.064852309,0.504842596,9.167657369,9.167045578,9.170123867,208,211,214,0.994483866,0.989081761,0.979374008,1430.688761,1434.89006,0
134.6963,45.92133128,-0.682986018,0.039444711,133.4149,43.94900179,-0.602595693,-0.02360362,131.1093,41.53419499,-0.477422789,-0.087631164,9.14924786,9.152938727,9.156913385,231,220,229,0.993512765,0.993135114,0.978311574,2108.768666,1931.514758,1
144.6406,16.56556765,3.724793729,1.47058905,145.0383,16.04106085,3.667380314,1.423830333,143.3264,16.24934654,3.775472606,1.475378207,9.204070086,9.204475565,9.204194678,151,148,151,0.985193464,0.986271217,0.978060581,274.4180316,257.3156331,0
120.3816,23.61177633,0.237308426,0.547675034,125.0677,23.1411477,0.205179622,0.502549093,129.359,22.73937816,0.199303695,0.318989188,9.191434515,9.19346522,9.194933064,151,149,148,0.963772654,0.985533692,0.925047649,557.5159814,535.5127167,0
75.4408,15.0918884,2.092685153,0.666759582,92.5225,15.7319323,1.44762141,0.405713617,105.742,15.51725607,1.294005362,0.329426258,9.190653472,9.195933581,9.19959092,152,145,139,0.969158712,0.98467993,0.946605393,227.7650954,247.4936938,0
149.036,43.05508918,-0.560434181,-0.44013634,145.8572,41.02065831,-0.537318554,-0.446625356,139.5139,38.08606578,-0.494454655,-0.458948587,9.164815102,9.167326411,9.169903629,215,207,197,0.995501746,0.984854534,0.969668373,1853.740704,1682.694408,1
120.421,31.39064764,-0.445796873,0.228869266,120.1563,29.63843569,-0.358893555,0.292135583,119.0059,26.66450947,-0.194236445,0.380091093,9.176069931,9.179864522,9.185401011,201,204,200,0.99413703,0.991688464,0.981635222,985.372759,878.4368703,0
128.1465,31.0059323,-0.229749249,0.283668012,128.4815,28.29315567,-0.092099413,0.3596179,127.789,25.70900774,0.217628771,0.428331278,9.180998167,9.186226082,9.190301963,220,203,193,0.993820175,0.995364001,0.987678882,961.3678377,800.5026577,0
176.0845,22.03866057,-0.637153172,-0.107253122,172.7862,20.71220629,-0.547060741,-0.183345175,175.0847,18.48772906,-0.254585498,-0.269532662,9.20242197,9.203058324,9.204682495,140,139,140,0.996487125,0.987209653,0.974970005,485.7025598,428.9954896,1
124.6599,42.31796583,-0.357281935,0.243534677,123.3437,41.12683759,-0.356377858,0.197323817,122.5034,39.37086726,-0.269807756,0.123699208,9.150996123,9.152841316,9.156483634,225,217,213,0.991150946,0.991707338,0.975217395,1790.810232,1691.41677,1
130.3322,27.73043893,0.151247999,0.234816444,128.4019,26.83817386,0.225894643,0.308348083,129.6385,26.17753651,0.300671417,0.317314276,9.187533084,9.188454644,9.189935271,182,178,180,0.991917989,0.989487231,0.974530684,768.9772432,720.2875764,0
117.2618,17.79513587,1.598953678,1.182602304,118.6428,17.61453968,1.973007314,1.238279142,118.9521,16.7598868,2.502537906,1.277412631,9.19934789,9.199830808,9.200863365,118,124,126,0.984397186,0.977345466,0.943639356,316.6668608,310.2720082,1
133.142,39.59981864,-0.867135818,-0.162319952,131.8753,35.78837171,-0.711529264,-0.207362769,129.1265,31.76941135,-0.472268028,-0.305476804,9.163632994,9.171520986,9.178336111,191,190,178,0.99311467,0.988080989,0.96998901,1568.145636,1280.80755,1
137.4679,28.96241995,-0.642514844,0.142049705,136.3478,27.42676859,-0.589791559,0.109361062,133.1004,24.70620408,-0.543284299,0.018532705,9.18796959,9.189917373,9.192876671,158,154,149,0.993799296,0.990795183,0.974898784,838.8217696,752.2276352,1
183.7291,29.28524395,0.013250907,-0.67835977,173.6318,28.0879125,0.200857565,-0.739474942,167.6936,25.8251025,0.586442016,-0.813761789,9.196978789,9.196504478,9.197773973,168,162,157,0.995077366,0.984181655,0.96566358,857.6255132,788.9308288,1
120.3387,15.90073528,1.340977005,-0.531834597,120.4022,15.16265924,1.576367345,-0.672861595,121.3042,13.79020168,2.15000107,-0.932619906,9.201273031,9.20206825,9.20355901,135,133,124,0.993213288,0.976371648,0.959979439,252.8333823,229.9062352,1
92.0875,5.257113633,5.869081965,1.187446646,90.7881,4.543610722,5.368104463,1.115035567,94.0588,4.571142369,6.575176897,1.267209507,9.208740913,9.209107507,9.209179822,55,48,52,0.952319895,0.946205397,0.931445161,27.63724375,20.64439839,0
81.8227,18.53166114,3.190937028,1.264174273,88.8523,17.87683654,3.478012704,1.270114641,96.3783,17.1773918,3.58504268,1.134638039,9.186119275,9.191139546,9.195077987,163,163,157,0.959843181,0.974845588,0.912963621,343.4224647,319.5812847,0
182.7193,37.8097171,-1.017959181,0.298429013,181.805,35.70599074,-0.904521804,0.281929684,185.067,32.07657574,-0.731185578,0.218583574,9.189072319,9.191150336,9.195334488,177,178,172,0.996133587,0.991608781,0.979686197,1429.574708,1274.917775,1
122.6972,37.73216018,-0.791166881,0.17022961,122.3038,36.12371666,-0.778443887,0.168629718,121.8552,33.5021855,-0.70104958,0.135848934,9.162107019,9.165938152,9.171836511,200,192,184,0.997510413,0.995875599,0.990257081,1423.715912,1304.922906,1
142.69,19.03382515,1.8607477,1.167760096,143.1565,18.40357595,1.912994281,1.174615619,140.9022,18.59605967,1.766515252,1.146670076,9.201796878,9.202397994,9.201968243,147,143,144,0.984998194,0.988061494,0.980156443,362.2865,338.6916078,0
127.1543,38.1874363,-0.532853679,0.397580681,128.7156,35.47632051,-0.440923682,0.441131433,128.5392,33.40607525,-0.341198527,0.449496563,9.165480195,9.1727689,9.176955942,194,183,185,0.992903735,0.992409147,0.979346569,1458.280292,1258.569317,1
144.3991,34.92718453,-0.113962164,-0.260726829,141.4303,33.67508785,-0.168518622,-0.215663967,137.4224,31.07185508,-0.182347045,-0.161442356,9.179471189,9.18060777,9.183762977,214,208,201,0.993483676,0.993180058,0.982925984,1219.908219,1134.011542,0
133.1766,22.6085606,0.918753154,-0.956786195,130.621,21.35458637,1.03490039,-0.969579687,126.9833,19.05885676,1.248059847,-0.962666616,9.194782763,9.195948019,9.198300105,164,159,151,0.989796396,0.978240616,0.95086208,511.1470124,456.018359,1
105.8173,33.72328455,-0.063254396,-0.064276493,105.0389,32.83890356,0.078689712,-0.061687377,104.3818,33.25977794,0.116141188,-0.08048335,9.156043473,9.158164429,9.15585171,196,187,187,0.987703118,0.990753492,0.971067668,1137.259921,1078.393587,1
120.7242,31.60873826,-0.442855549,0.317274841,121.7802,28.66512669,-0.339790954,0.367426922,122.6921,26.26014656,-0.176891264,0.36329054,9.176058244,9.182806051,9.187576069,189,183,181,0.993925527,0.994078369,0.984207585,999.1123344,821.689488,1
111.4704,19.33811583,2.89732663,0.326224826,111.3429,18.58358199,3.034227338,0.258923225,111.5863,18.24292609,3.52424764,0.050053913,9.194998105,9.196121481,9.196477979,181,174,176,0.984214902,0.983423727,0.965492353,373.9627238,345.3495196,0
129.7278,31.73934321,-0.724492487,-0.167546986,127.4628,29.76279584,-0.636826325,-0.189389769,126.0251,27.6973116,-0.536365384,-0.189750084,9.17920835,9.181993168,9.185300562,178,169,164,0.991979336,0.993002364,0.982426432,1007.385907,885.8240162,1
177.1632,19.61584476,0.660452939,-0.542443261,162.5558,17.72048211,0.494179721,-0.324986581,142.3912,15.39175632,0.451656857,-0.079937195,9.204036545,9.204284046,9.204440747,141,141,128,0.976932096,0.962502569,0.916662571,384.7813658,314.0154864,0
142.5528,27.43404476,-0.466906105,-0.284143392,137.8823,25.14980013,-0.397026412,-0.317280614,133.9523,24.16811173,-0.062678273,-0.45132855,9.191148692,9.193104266,9.193304745,162,153,154,0.98970123,0.986718711,0.969105326,752.6268122,632.5124467,1
122.5988,22.03412895,-0.477409934,0.275390998,121.6429,19.95462802,-0.39405227,0.208874556,120.8287,16.02487929,-0.346454856,-0.026387559,9.194244929,9.196883632,9.201463051,152,142,108,0.995226966,0.98497025,0.970958678,485.5028386,398.1871796,1
91.0628,18.48582311,0.51675156,0.531673846,101.0091,16.21020102,0.550665159,0.43737726,103.1331,14.51153281,0.682203578,0.399110141,9.190028447,9.197582657,9.200513889,141,133,126,0.96998916,0.97655868,0.93213659,341.7256562,262.7706172,0
154.6954,19.52193686,-0.298974365,0.030464885,156.5175,18.48204788,-0.266844788,0.03575013,157.9507,17.10066869,-0.180333174,0.01465539,9.202328968,9.203332825,9.20444943,139,130,124,0.988685729,0.989272884,0.974060346,381.1060188,341.5860938,0
110.6745,26.32105905,6.875754017,2.312487831,110.9068,23.0099438,6.501102922,2.278156097,110.436,20.83602899,6.82095698,2.352702455,9.185522768,9.191199592,9.194446009,189,162,153,0.986979245,0.982434529,0.968651138,692.7981498,529.4575138,0
128.4258,17.50040269,-0.001308353,-0.586728093,127.9569,16.49138692,0.071131304,-0.587240685,128.5196,14.37504838,0.353112834,-0.637199893,9.200708066,9.201744108,9.203886732,128,124,116,0.994363011,0.982177391,0.968610944,306.2640944,271.9658424,1
125.3621,39.21677171,-0.357030275,0.479001038,126.8274,38.75644732,-0.300823697,0.528398066,130.7121,38.05877315,-0.225296265,0.557126393,9.161884037,9.164378367,9.168748926,215,207,201,0.993551807,0.99460766,0.984362732,1537.955184,1502.062209,0
130.6299,35.50130034,0.16222006,0.386704996,130.1745,34.7358266,0.181102661,0.411334486,129.7424,34.14015293,0.245473989,0.415890852,9.173282922,9.174731192,9.175722414,207,199,203,0.993861216,0.993716146,0.982551105,1260.342326,1206.57765,0
127.156,18.28201477,1.495375718,0.609560641,132.7873,16.75986452,2.340890623,0.834314311,138.3728,16.30784536,2.29975043,0.774809965,9.200165215,9.202558866,9.203533712,152,145,142,0.958128933,0.972222062,0.896939079,334.232064,280.8930587,0
135.6983,20.92766296,1.218727593,-1.039067905,132.9793,19.84448718,1.392725977,-1.058602255,128.8038,17.59982686,1.470723627,-1.005587333,9.197550187,9.198381174,9.20041336,146,142,132,0.986103449,0.97577107,0.940211369,437.9670771,393.8036715,1
81.1832,14.61796285,5.400016021,2.298427193,86.0734,12.85100823,5.906916915,2.378304283,89.5064,11.39438278,6.255657787,2.385154025,9.19582915,9.200234696,9.202900144,105,92,89,0.928224481,0.959934858,0.938706431,213.6848378,165.1484124,0
153.116,38.06952251,0.589187847,-1.02635449,149.0123,37.97080653,0.492565953,-0.950475157,142.2505,36.6847918,0.441114015,-0.833086596,9.174977347,9.173311646,9.172753276,217,215,219,0.993951329,0.990918762,0.977602555,1449.288544,1441.782149,1
140.0668,39.64520321,-0.900890506,-0.145642318,139.7912,34.95748278,-0.733699634,-0.213249048,136.7955,30.49108197,-0.428442308,-0.325036298,9.16836491,9.177614364,9.184245237,202,193,196,0.993130975,0.987235764,0.971091512,1571.742138,1222.025603,1
129.2829,22.45400338,0.442379169,0.675023204,127.4849,21.59522568,0.607815212,0.759871045,128.8188,20.40503287,0.712503205,0.780996563,9.195616289,9.196393521,9.198142979,150,150,150,0.992801432,0.99204126,0.984914981,504.1822676,466.353772,0
107.8318,36.75951181,-0.506027918,0.376905344,105.5126,34.75773067,-0.379037188,0.3798073,102.0615,33.57325897,-0.288443206,0.321179972,9.152023341,9.155866842,9.155513104,204,208,222,0.990767548,0.991712196,0.972989009,1351.261709,1208.099841,1
120.1085,34.60537715,0.156062348,0.537543677,120.7555,34.24809075,0.252343739,0.513825548,121.3715,32.99748002,0.332444575,0.472611361,9.169262086,9.170386001,9.173481851,207,209,206,0.991879971,0.990462859,0.977209705,1197.532128,1172.93172,0
125.7498,19.2299714,6.29774458,2.322782146,125.1088,17.65925147,5.607145432,2.152934174,125.5518,15.53856225,4.57919201,1.854730437,9.199709618,9.201164426,9.203146123,138,133,125,0.989999647,0.979809425,0.970372146,369.7918,311.8491626,0
124.9482,36.7641526,-0.766220687,0.40382832,123.7433,35.3896398,-0.789332107,0.376120443,120.7941,32.61347429,-0.829111826,0.323538346,9.167461709,9.169743675,9.174022291,196,193,186,0.995672818,0.992851402,0.981295479,1351.602917,1252.426605,1
130.5577,22.8616944,0.017555744,-0.512534988,128.6215,21.4918598,0.197123983,-0.542189516,125.8688,19.02011006,0.589501935,-0.598541427,9.194255839,9.195699498,9.198385618,162,158,152,0.992927445,0.980415082,0.959916274,522.6570707,461.9000377,1
149.974,33.65866492,-0.737567366,-0.00354164,151.2983,29.31485489,-0.706789009,-0.054696779,149.8693,25.65671876,-0.480353665,-0.194842584,9.184620851,9.191205744,9.195318655,187,155,146,0.992784062,0.990134983,0.976416759,1132.905724,859.3607171,1
102.9607,27.88033995,-0.428100991,0.799706859,106.3405,24.93794217,-0.340927245,0.824870139,108.2981,22.52479159,-0.288810781,0.829925976,9.17540266,9.184071645,9.189606883,142,131,123,0.987929988,0.99145286,0.985212282,777.3133555,621.9009598,0
124.3773,25.23045669,0.980902368,0.624280962,125.7362,23.96039252,1.068063514,0.712764104,129.3139,23.79853707,1.224691488,0.744222326,9.190130837,9.192614153,9.193825663,179,165,169,0.986022586,0.988485057,0.969047852,636.5759447,574.1004096,0
136.5645,33.71101363,-0.491196861,-0.129303041,135.8741,32.03834966,-0.511974814,-0.081914654,133.6604,29.44740858,-0.484165374,-0.039861246,9.178648059,9.181642669,9.185460955,185,177,172,0.995558463,0.994522891,0.987836775,1136.43244,1026.455849,0
165.4754,32.75149149,-0.00482277,-0.966741355,153.6448,25.20247672,-0.042647332,-0.956912972,123.7382,13.78650285,-0.077370489,-0.632244897,9.188995484,9.195961296,9.203945981,147,119,95,0.981410644,0.845160505,0.769924108,1072.660195,635.164833,0
142.3717,20.41359202,-0.449899572,0.064806767,142.0787,19.84322822,-0.461584523,0.097911662,141.7138,18.66050614,-0.47919883,0.101663062,9.200002075,9.200551069,9.201646312,115,115,111,0.997413008,0.994019454,0.990703543,416.7147391,393.7537063,0
127.5239,36.96688016,-1.046475552,0.047666849,127.4522,33.56194147,-1.023902936,0.093855338,127.3662,30.00420466,-0.956392508,0.089690139,9.167289953,9.175135334,9.182248103,180,176,166,0.99561229,0.99452862,0.9864663,1366.550229,1126.403915,1
125.3375,24.85932408,0.117652169,0.662770704,125.7747,24.26179589,0.21877898,0.730515802,124.8369,23.2184,0.332744139,0.784120484,9.191174754,9.192284819,9.193599111,149,148,146,0.989601844,0.986487577,0.967305537,617.9859938,588.6347399,0
102.1177,42.42572152,-0.456502302,0.267755585,100.7821,42.56764052,-0.454660467,0.260808528,101.4365,41.90697994,-0.439310958,0.264675211,9.120366512,9.116927325,9.121302917,229,225,227,0.996539648,0.997601149,0.994534013,1799.941847,1812.00402,1
128.3779,36.89878442,-0.557517374,0.428619997,128.1302,35.78147353,-0.499088244,0.444756126,128.145,33.75093739,-0.425014383,0.416756971,9.169409325,9.171764515,9.175936328,200,195,192,0.990995227,0.991804974,0.975950445,1361.520292,1280.313848,0
140.6899,29.88550046,0.008516984,-0.224184129,138.8192,28.83548355,0.01393768,-0.137772391,135.9877,26.97177689,0.029910041,-0.042825351,9.186827756,9.188039122,9.190199198,201,195,193,0.993993955,0.993251072,0.984080691,893.143138,831.4851114,0
136.5678,34.72862225,-0.799132227,-0.154712087,136.5679,32.12642821,-0.689571797,-0.223790736,133.6549,29.62833114,-0.472084974,-0.350022062,9.176687822,9.181486136,9.18450608,174,165,160,0.993577401,0.988455244,0.970568763,1206.077203,1032.10739,1
134.0146,37.18255487,-0.477814983,-0.169884557,132.0114,35.19579904,-0.525382727,-0.09324959,129.104,31.43670441,-0.548446532,-0.029075317,9.16973321,9.173303453,9.179837421,209,197,180,0.995023202,0.993113321,0.984842926,1382.542387,1238.74427,0
132.6908,21.99647234,0.415789924,-0.728223844,130.396,20.57213125,0.594345746,-0.746164841,127.2114,18.26886723,0.94756382,-0.758970311,9.195771408,9.19717047,9.19947882,159,155,148,0.989512886,0.977000256,0.947931132,483.8447954,423.212584,1
142.6296,33.15193816,-0.199442477,-0.226470151,139.7558,31.90113738,-0.267096074,-0.175822298,136.2699,29.27869283,-0.291693352,-0.13306174,9.182041873,9.183222433,9.186495779,209,207,189,0.993937963,0.993158045,0.983912058,1099.051004,1017.682566,0
82.6016,15.91378263,2.876193383,1.172311777,88.6341,15.57116621,2.402388467,0.983851437,96.0739,14.6584187,2.067635529,0.802509609,9.192658377,9.195451604,9.198981988,147,141,136,0.965810414,0.984423042,0.940588937,253.2484774,242.4612172,0
121.7694,28.59455234,0.206848159,-0.897406336,119.3189,27.10455317,0.367107809,-0.958863063,115.0271,24.40506434,0.544243652,-1.019825711,9.179650835,9.181582843,9.185359397,150,145,135,0.993862737,0.980294398,0.959653007,817.6484236,734.6568028,1
140.2762,32.36810951,-0.37830584,-0.165735139,138.612,31.12755461,-0.395978545,-0.141698778,135.5632,28.83622731,-0.390208088,-0.093911473,9.182663183,9.184229681,9.187073722,199,188,174,0.995043084,0.993882079,0.987273058,1047.694514,968.924656,0
134.5348,21.96772608,1.158200055,-1.011085146,132.2458,20.72246564,1.409019415,-1.027751112,128.6081,18.35764458,1.781278358,-1.003644654,9.195940926,9.197105902,9.199450013,173,174,167,0.99137415,0.977479097,0.953714603,482.580989,429.4205824,1
